"Date","Price","Open","High","Low","Vol.","Change %"
"03/21/2023","91.73","91.72","91.74","91.72","7.87M","0.00%"
"03/20/2023","91.73","91.72","91.73","91.71","8.16M","0.01%"
"03/17/2023","91.72","91.69","91.72","91.69","8.58M","0.02%"
"03/16/2023","91.70","91.69","91.70","91.69","9.35M","0.04%"
"03/15/2023","91.66","91.65","91.66","91.64","11.41M","0.05%"
"03/14/2023","91.61","91.62","91.63","91.61","35.68M","0.01%"
"03/13/2023","91.60","91.63","91.63","91.60","21.66M","0.02%"
"03/10/2023","91.58","91.58","91.59","91.58","13.48M","0.02%"
"03/09/2023","91.56","91.56","91.57","91.56","6.43M","0.02%"
"03/08/2023","91.54","91.54","91.54","91.53","8.21M","0.02%"
"03/07/2023","91.52","91.53","91.54","91.52","4.33M","0.00%"
"03/06/2023","91.52","91.52","91.52","91.51","6.13M","0.01%"
"03/03/2023","91.51","91.50","91.51","91.50","7.07M","0.02%"
"03/02/2023","91.49","91.50","91.50","91.49","9.58M","0.03%"
"03/01/2023","91.46","91.47","91.47","91.46","10.93M","-0.27%"
"02/28/2023","91.71","91.71","91.71","91.70","8.09M","0.01%"
"02/27/2023","91.70","91.69","91.70","91.69","7.48M","0.01%"
"02/24/2023","91.69","91.68","91.69","91.68","7.74M","0.01%"
"02/23/2023","91.68","91.68","91.68","91.67","4.85M","0.03%"
"02/22/2023","91.65","91.63","91.65","91.63","18.69M","0.03%"
"02/21/2023","91.62","91.63","91.64","91.62","17.02M","0.00%"
"02/17/2023","91.62","91.62","91.62","91.61","4.40M","0.01%"
"02/16/2023","91.61","91.61","91.61","91.60","5.53M","0.05%"
"02/15/2023","91.56","91.56","91.56","91.55","4.89M","0.02%"
"02/14/2023","91.54","91.54","91.55","91.54","4.05M","0.00%"
"02/13/2023","91.54","91.54","91.54","91.53","8.88M","0.02%"
"02/10/2023","91.52","91.52","91.53","91.52","4.58M","0.01%"
"02/09/2023","91.51","91.51","91.52","91.51","4.89M","0.03%"
"02/08/2023","91.48","91.49","91.49","91.48","4.08M","0.00%"
"02/07/2023","91.48","91.48","91.48","91.47","4.28M","0.01%"
"02/06/2023","91.47","91.47","91.47","91.46","5.88M","0.01%"
"02/03/2023","91.46","91.46","91.46","91.45","8.93M","0.02%"
"02/02/2023","91.44","91.44","91.45","91.44","11.92M","0.04%"
"02/01/2023","91.40","91.42","91.42","91.40","9.33M","-0.36%"
"01/31/2023","91.73","91.73","91.74","91.73","7.35M","0.01%"
"01/30/2023","91.72","91.72","91.73","91.72","4.28M","0.00%"
"01/27/2023","91.72","91.72","91.72","91.71","5.23M","0.01%"
"01/26/2023","91.71","91.70","91.71","91.70","5.11M","0.05%"
"01/25/2023","91.66","91.67","91.68","91.66","7.57M","0.01%"
"01/24/2023","91.65","91.66","91.66","91.65","5.06M","0.01%"
"01/23/2023","91.64","91.65","91.65","91.64","9.14M","0.00%"
"01/20/2023","91.64","91.64","91.64","91.63","4.53M","0.01%"
